process,mass,tanphi,cross section pb,cross section error pb,N events (generated),description
1,5.400000e+02,1.269754e-01,6.083971e-06,5.521815e-08,1000,"p p > t t, (t > b w+, w+ > l+ vl), (t > b w+, w+ > l+ vl)"
2,5.400000e+02,1.269754e-01,5.479526e-06,4.785364e-08,1000,"p p > t~ t~, (t~ > b~ w-, w- > l- vl~), (t~ > b~ w-, w- > l- vl~)"
3,5.400000e+02,1.269754e-01,5.407666e-04,3.938806e-06,1000,"p p > h3 t, (h3 > t c~, (t > b w+, w+ > l+ vl)), (t > b w+, w+ > l+ vl)"
4,5.400000e+02,1.269754e-01,4.676790e-04,3.563683e-06,1000,"p p > h3 t~, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (t~ > b~w-, w- > l- vl~)"
5,5.400000e+02,1.269754e-01,1.457849e-08,1.995703e-10,1000,"p p > h3 h3, (h3 > t c~, (t > b w+, w+ > l+ vl)), (h3 > t c~,(t > b w+, w+ > l+ vl))"
6,5.400000e+02,1.269754e-01,1.352712e-08,1.431165e-10,1000,"p p > h3 h3, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (h3 > t~c, (t~ > b~ w-, w- > l- vl~))"
