process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,1097.984640,7319.897597
pass_cut_i_bjet,815,862,877,861,899,910,952.761215,6351.741436
pass_cut_ii_met,766,815,842,833,872,890,916.804309,6112.028726
pass_cut_iii_same_sign_dilepton,267,314,241,280,250,237,286.208495,1908.056631
pass_cut_iv_mll,212,254,159,204,216,198,200.619245,1337.461631
pass_cut_i_bjet_frac,0.815000,0.862000,0.877000,0.861000,0.899000,0.910000,0.867736,0.867736
pass_cut_ii_met_frac,0.766000,0.815000,0.842000,0.833000,0.872000,0.890000,0.834988,0.834988
pass_cut_iii_same_sign_dilepton_frac,0.267000,0.314000,0.241000,0.280000,0.250000,0.237000,0.260667,0.260667
pass_cut_iv_mll_frac,0.212000,0.254000,0.159000,0.204000,0.216000,0.198000,0.182716,0.182716
