process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,320.301265,2135.341768
pass_cut_i_bjet,799,818,875,859,891,898,277.157837,1847.718911
pass_cut_ii_met,756,770,847,833,874,879,268.250097,1788.333982
pass_cut_iii_same_sign_dilepton,272,310,257,287,209,210,86.953434,579.689558
pass_cut_iv_mll,232,253,191,209,189,183,64.356372,429.042483
pass_cut_i_bjet_frac,0.799000,0.818000,0.875000,0.859000,0.891000,0.898000,0.865304,0.865304
pass_cut_ii_met_frac,0.756000,0.770000,0.847000,0.833000,0.874000,0.879000,0.837493,0.837493
pass_cut_iii_same_sign_dilepton_frac,0.272000,0.310000,0.257000,0.287000,0.209000,0.210000,0.271474,0.271474
pass_cut_iv_mll_frac,0.232000,0.253000,0.191000,0.209000,0.189000,0.183000,0.200925,0.200925
