process,mass,tanphi,cross section pb,cross section error pb,N events (generated),description
1,2.800000e+02,2.000000e+00,2.435199e-07,8.635262e-10,10000,"p p > t t, (t > b w+, w+ > l+ vl), (t > b w+, w+ > l+ vl)"
2,2.800000e+02,2.000000e+00,2.231268e-07,8.215107e-10,10000,"p p > t~ t~, (t~ > b~ w-, w- > l- vl~), (t~ > b~ w-, w- > l- vl~)"
3,2.800000e+02,2.000000e+00,3.427292e-04,1.012913e-06,10000,"p p > h3 t, (h3 > t c~, (t > b w+, w+ > l+ vl)), (t > b w+, w+ > l+ vl)"
4,2.800000e+02,2.000000e+00,3.094315e-04,8.656794e-07,10000,"p p > h3 t~, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (t~ > b~w-, w- > l- vl~)"
5,2.800000e+02,2.000000e+00,2.588176e-09,9.217746e-12,10000,"p p > h3 h3, (h3 > t c~, (t > b w+, w+ > l+ vl)), (h3 > t c~,(t > b w+, w+ > l+ vl))"
6,2.800000e+02,2.000000e+00,2.421400e-09,9.044434e-12,10000,"p p > h3 h3, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (h3 > t~c, (t~ > b~ w-, w- > l- vl~))"
