evaluation_index,mass,tanphi,integrated_luminosity_in_fb,number_of_events_per_process,final_signal_yield,final_background_yield,final_asimov_significance,generated_signal_point_directory,significance_output_path,reused_existing_generated_signal_point,reran_generator_and_compressor,reran_cuts
1,320,11.8146091675,450,10000,350.840015,1385.299095,9.065247,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-320-tanphi-11.8146091675,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-320-tanphi-11.8146091675/significance.txt,False,True,True
2,320,5.90730458375,450,10000,90.495494,1385.299095,2.405617,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-320-tanphi-5.90730458375,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-320-tanphi-5.90730458375/significance.txt,False,True,True
3,320,2.95365229188,450,10000,28.999442,1385.299095,0.776449,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-320-tanphi-2.95365229188,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-320-tanphi-2.95365229188/significance.txt,False,True,True
4,320,4.17709512971,450,10000,49.279412,1385.299095,1.316282,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-320-tanphi-4.17709512971,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-320-tanphi-4.17709512971/significance.txt,False,True,True
5,320,4.96743124829,450,10000,64.619703,1385.299095,1.722932,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-320-tanphi-4.96743124829,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-320-tanphi-4.96743124829/significance.txt,False,True,True
