evaluation_index,mass,tanphi,integrated_luminosity_in_fb,number_of_events_per_process,final_signal_yield,final_background_yield,final_asimov_significance,generated_signal_point_directory,significance_output_path,reused_existing_generated_signal_point,reran_generator_and_compressor,reran_cuts
1,500,0.165,450,1000,55.796378,1385.299095,1.489214,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-500-tanphi-0.165,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-500-tanphi-0.165/significance.txt,False,True,True
2,500,0.0825,450,1000,273.946014,1385.299095,7.135720,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-500-tanphi-0.0825,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-500-tanphi-0.0825/significance.txt,False,True,True
3,500,0.116672618896,450,1000,114.796826,1385.299095,3.043119,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-500-tanphi-0.116672618896,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-500-tanphi-0.116672618896/significance.txt,False,True,True
4,500,0.138747908517,450,1000,80.892592,1385.299095,2.152733,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-500-tanphi-0.138747908517,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-500-tanphi-0.138747908517/significance.txt,False,True,True
5,500,0.151305667129,450,1000,63.672866,1385.299095,1.697874,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-500-tanphi-0.151305667129,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-500-tanphi-0.151305667129/significance.txt,False,True,True
