evaluation_index,mass,tanphi,integrated_luminosity_in_fb,number_of_events_per_process,final_signal_yield,final_background_yield,final_asimov_significance,generated_signal_point_directory,significance_output_path,reused_existing_generated_signal_point,reran_generator_and_compressor,reran_cuts
1,220,0.24,450,1000,156.098704,1385.299095,4.118709,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-220-tanphi-0.24,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-220-tanphi-0.24/significance.txt,False,True,True
2,220,0.48,450,1000,57.206516,1385.299095,1.526599,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-220-tanphi-0.48,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-220-tanphi-0.48/significance.txt,False,True,True
3,220,0.33941125497,450,1000,97.016713,1385.299095,2.577032,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-220-tanphi-0.33941125497,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-220-tanphi-0.33941125497/significance.txt,False,True,True
4,220,0.403630279322,450,1000,75.655061,1385.299095,2.014574,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-220-tanphi-0.403630279322,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-220-tanphi-0.403630279322/significance.txt,False,True,True
5,220,0.440161940738,450,1000,62.360320,1385.299095,1.663129,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-220-tanphi-0.440161940738,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-220-tanphi-0.440161940738/significance.txt,False,True,True
