evaluation_index,mass,tanphi,integrated_luminosity_in_fb,number_of_events_per_process,final_signal_yield,final_background_yield,final_asimov_significance,generated_signal_point_directory,significance_output_path,reused_existing_generated_signal_point,reran_generator_and_compressor,reran_cuts
1,380,0.28,450,1000,19.049993,1385.299095,0.510660,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-380-tanphi-0.28,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-380-tanphi-0.28/significance.txt,False,True,True
2,380,0.14,450,1000,170.047141,1385.299095,4.479761,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-380-tanphi-0.14,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-380-tanphi-0.14/significance.txt,False,True,True
3,380,0.197989898732,450,1000,68.885565,1385.299095,1.835758,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-380-tanphi-0.197989898732,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-380-tanphi-0.197989898732/significance.txt,False,True,True
4,380,0.235450996271,450,1000,36.511165,1385.299095,0.976703,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-380-tanphi-0.235450996271,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-380-tanphi-0.235450996271/significance.txt,False,True,True
5,380,0.215909515557,450,1000,50.298305,1385.299095,1.343336,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-380-tanphi-0.215909515557,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-380-tanphi-0.215909515557/significance.txt,False,True,True
6,380,0.206755660431,450,1000,48.721907,1385.299095,1.301476,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-380-tanphi-0.206755660431,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-380-tanphi-0.206755660431/significance.txt,False,True,True
7,380,0.202325312976,450,1000,59.208719,1385.299095,1.579659,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-380-tanphi-0.202325312976,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-380-tanphi-0.202325312976/significance.txt,False,True,True
