evaluation_index,mass,tanphi,integrated_luminosity_in_fb,number_of_events_per_process,final_signal_yield,final_background_yield,final_asimov_significance,generated_signal_point_directory,significance_output_path,reused_existing_generated_signal_point,reran_generator_and_compressor,reran_cuts
1,700,0.112,450,1000,45.449291,1385.299095,1.214524,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-700-tanphi-0.112,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-700-tanphi-0.112/significance.txt,False,True,True
2,700,0.056,450,1000,200.619245,1385.299095,5.267323,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-700-tanphi-0.056,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-700-tanphi-0.056/significance.txt,False,True,True
3,700,0.0791959594929,450,1000,105.311621,1385.299095,2.794707,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-700-tanphi-0.0791959594929,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-700-tanphi-0.0791959594929/significance.txt,False,True,True
4,700,0.0941803985084,450,1000,66.757166,1385.299095,1.779478,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-700-tanphi-0.0941803985084,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-700-tanphi-0.0941803985084/significance.txt,False,True,True
5,700,0.102704452839,450,1000,57.684272,1385.299095,1.539262,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-700-tanphi-0.102704452839,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-700-tanphi-0.102704452839/significance.txt,False,True,True
6,700,0.0983501209809,450,1000,62.684685,1385.299095,1.671717,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-700-tanphi-0.0983501209809,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-700-tanphi-0.0983501209809/significance.txt,False,True,True
