evaluation_index,mass,tanphi,integrated_luminosity_in_fb,number_of_events_per_process,final_signal_yield,final_background_yield,final_asimov_significance,generated_signal_point_directory,significance_output_path,reused_existing_generated_signal_point,reran_generator_and_compressor,reran_cuts
1,780,0.0908,450,1000,48.622517,1385.299095,1.298836,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-780-tanphi-0.0908,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-780-tanphi-0.0908/significance.txt,False,True,True
2,780,0.0454,450,1000,216.012067,1385.299095,5.661917,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-780-tanphi-0.0454,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-780-tanphi-0.0454/significance.txt,False,True,True
3,780,0.0642052957317,450,1000,106.079740,1385.299095,2.814843,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-780-tanphi-0.0642052957317,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-780-tanphi-0.0642052957317/significance.txt,False,True,True
4,780,0.076353394505,450,1000,72.792440,1385.299095,1.938992,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-780-tanphi-0.076353394505,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-780-tanphi-0.076353394505/significance.txt,False,True,True
5,780,0.083263967123,450,1000,54.573288,1385.299095,1.456779,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-780-tanphi-0.083263967123,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-780-tanphi-0.083263967123/significance.txt,False,True,True
6,780,0.0797338480809,450,1000,66.997018,1385.299095,1.785822,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-780-tanphi-0.0797338480809,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-780-tanphi-0.0797338480809/significance.txt,False,True,True
7,780,0.0814797920051,450,1000,66.051319,1385.299095,1.760808,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-780-tanphi-0.0814797920051,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-780-tanphi-0.0814797920051/significance.txt,False,True,True
8,780,0.0823670487677,450,1000,63.905461,1385.299095,1.704030,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-780-tanphi-0.0823670487677,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-780-tanphi-0.0823670487677/significance.txt,False,True,True
