evaluation_index,mass,tanphi,integrated_luminosity_in_fb,number_of_events_per_process,final_signal_yield,final_background_yield,final_asimov_significance,generated_signal_point_directory,significance_output_path,reused_existing_generated_signal_point,reran_generator_and_compressor,reran_cuts
1,220,2.45,450,1000,87.334490,1385.299095,2.322436,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-220-tanphi-2.45,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-220-tanphi-2.45/significance.txt,False,True,True
2,220,1.225,450,1000,37.970019,1385.299095,1.015554,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-220-tanphi-1.225,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-220-tanphi-1.225/significance.txt,False,True,True
3,220,1.73241161391,450,1000,55.472405,1385.299095,1.480624,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-220-tanphi-1.73241161391,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-220-tanphi-1.73241161391/significance.txt,False,True,True
4,220,2.06019621737,450,1000,56.713658,1385.299095,1.513534,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-220-tanphi-2.06019621737,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-220-tanphi-2.06019621737/significance.txt,False,True,True
5,220,2.24665990585,450,1000,70.203051,1385.299095,1.870581,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-220-tanphi-2.24665990585,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-220-tanphi-2.24665990585/significance.txt,False,True,True
6,220,2.15140889646,450,1000,71.428990,1385.299095,1.902975,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-220-tanphi-2.15140889646,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-220-tanphi-2.15140889646/significance.txt,False,True,True
7,220,2.1053086402,450,1000,62.528525,1385.299095,1.667582,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-220-tanphi-2.1053086402,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-220-tanphi-2.1053086402/significance.txt,False,True,True
