evaluation_index,mass,tanphi,integrated_luminosity_in_fb,number_of_events_per_process,final_signal_yield,final_background_yield,final_asimov_significance,generated_signal_point_directory,significance_output_path,reused_existing_generated_signal_point,reran_generator_and_compressor,reran_cuts
1,300,11.7,450,1000,679.488401,1385.299095,17.005382,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-300-tanphi-11.7,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-300-tanphi-11.7/significance.txt,False,True,True
2,300,5.85,450,1000,157.312378,1385.299095,4.150169,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-300-tanphi-5.85,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-300-tanphi-5.85/significance.txt,False,True,True
3,300,2.925,450,1000,53.170408,1385.299095,1.419564,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-300-tanphi-2.925,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-300-tanphi-2.925/significance.txt,False,True,True
4,300,4.13657466994,450,1000,94.246113,1385.299095,2.504236,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-300-tanphi-4.13657466994,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-300-tanphi-4.13657466994/significance.txt,False,True,True
5,300,3.47843081138,450,1000,63.309534,1385.299095,1.688257,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-300-tanphi-3.47843081138,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-300-tanphi-3.47843081138/significance.txt,False,True,True
