evaluation_index,mass,tanphi,integrated_luminosity_in_fb,number_of_events_per_process,final_signal_yield,final_background_yield,final_asimov_significance,generated_signal_point_directory,significance_output_path,reused_existing_generated_signal_point,reran_generator_and_compressor,reran_cuts
1,340,0.33,450,1000,50.843287,1385.299095,1.357804,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-340-tanphi-0.33,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-340-tanphi-0.33/significance.txt,False,True,True
2,340,0.165,450,1000,188.850943,1385.299095,4.964773,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-340-tanphi-0.165,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-340-tanphi-0.165/significance.txt,False,True,True
3,340,0.233345237792,450,1000,87.789965,1385.299095,2.334425,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-340-tanphi-0.233345237792,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-340-tanphi-0.233345237792/significance.txt,False,True,True
4,340,0.277495817034,450,1000,71.091761,1385.299095,1.894065,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-340-tanphi-0.277495817034,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-340-tanphi-0.277495817034/significance.txt,False,True,True
5,340,0.302611334258,450,1000,57.057742,1385.299095,1.522655,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-340-tanphi-0.302611334258,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-340-tanphi-0.302611334258/significance.txt,False,True,True
6,340,0.289781606462,450,1000,60.573168,1385.299095,1.615804,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-340-tanphi-0.289781606462,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-340-tanphi-0.289781606462/significance.txt,False,True,True
