evaluation_index,mass,tanphi,integrated_luminosity_in_fb,number_of_events_per_process,final_signal_yield,final_background_yield,final_asimov_significance,generated_signal_point_directory,significance_output_path,reused_existing_generated_signal_point,reran_generator_and_compressor,reran_cuts
1,340,10.8340443755,450,10000,48.930057,1385.299095,1.307004,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-340-tanphi-10.8340443755,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-340-tanphi-10.8340443755/significance.txt,False,True,True
2,340,21.668088751,450,10000,300.700306,1385.299095,7.810444,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-340-tanphi-21.668088751,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-340-tanphi-21.668088751/significance.txt,False,True,True
3,340,15.3216524912,450,10000,114.373734,1385.299095,3.032050,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-340-tanphi-15.3216524912,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-340-tanphi-15.3216524912/significance.txt,False,True,True
4,340,12.8839226556,450,10000,72.307416,1385.299095,1.926181,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-340-tanphi-12.8839226556,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-340-tanphi-12.8839226556/significance.txt,False,True,True
5,340,11.8146091675,450,10000,58.917040,1385.299095,1.571931,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-340-tanphi-11.8146091675,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-340-tanphi-11.8146091675/significance.txt,False,True,True
