evaluation_index,mass,tanphi,integrated_luminosity_in_fb,number_of_events_per_process,final_signal_yield,final_background_yield,final_asimov_significance,generated_signal_point_directory,significance_output_path,reused_existing_generated_signal_point,reran_generator_and_compressor,reran_cuts
1,660,0.118,450,1000,52.374144,1385.299095,1.398435,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-660-tanphi-0.118,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-660-tanphi-0.118/significance.txt,False,True,True
2,660,0.059,450,1000,230.422568,1385.299095,6.030170,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-660-tanphi-0.059,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-660-tanphi-0.059/significance.txt,False,True,True
3,660,0.08343860018,450,1000,114.685875,1385.299095,3.040216,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-660-tanphi-0.08343860018,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-660-tanphi-0.08343860018/significance.txt,False,True,True
4,660,0.0992257769999,450,1000,80.154467,1385.299095,2.133272,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-660-tanphi-0.0992257769999,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-660-tanphi-0.0992257769999/significance.txt,False,True,True
5,660,0.108206477098,450,1000,68.695719,1385.299095,1.830739,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-660-tanphi-0.108206477098,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-660-tanphi-0.108206477098/significance.txt,False,True,True
6,660,0.112997187122,450,1000,58.264097,1385.299095,1.554629,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-660-tanphi-0.112997187122,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-660-tanphi-0.112997187122/significance.txt,False,True,True
