evaluation_index,mass,tanphi,integrated_luminosity_in_fb,number_of_events_per_process,final_signal_yield,final_background_yield,final_asimov_significance,generated_signal_point_directory,significance_output_path,reused_existing_generated_signal_point,reran_generator_and_compressor,reran_cuts
1,540,0.151,450,1000,52.207499,1385.299095,1.394013,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-540-tanphi-0.151,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-540-tanphi-0.151/significance.txt,False,True,True
2,540,0.0755,450,1000,265.683309,1385.299095,6.926598,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-540-tanphi-0.0755,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-540-tanphi-0.0755/significance.txt,False,True,True
3,540,0.106773123959,450,1000,117.998376,1385.299095,3.126847,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-540-tanphi-0.106773123959,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-540-tanphi-0.106773123959/significance.txt,False,True,True
4,540,0.126975358703,450,1000,74.410473,1385.299095,1.981719,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-540-tanphi-0.126975358703,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-540-tanphi-0.126975358703/significance.txt,False,True,True
5,540,0.138467610524,450,1000,71.416621,1385.299095,1.902648,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-540-tanphi-0.138467610524,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-540-tanphi-0.138467610524/significance.txt,False,True,True
6,540,0.144598095386,450,1000,55.467201,1385.299095,1.480486,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-540-tanphi-0.144598095386,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-540-tanphi-0.144598095386/significance.txt,False,True,True
7,540,0.141499656376,450,1000,65.376330,1385.299095,1.742951,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-540-tanphi-0.141499656376,/home/patricio/Documents/top-quark-signatures-in-331/exclusion/generated-signal/generated-m-540-tanphi-0.141499656376/significance.txt,False,True,True
