process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,10000,10000,10000,10000,10000,10000,330.139539,2200.930258
pass_cut_i_bjet,8019,8131,8555,8551,8877,8844,282.296219,1881.974794
pass_cut_ii_met,7566,7681,8134,8100,8478,8443,267.926449,1786.176325
pass_cut_iii_same_sign_dilepton,2971,3075,2946,2973,2960,3004,97.690323,651.268820
pass_cut_iv_mll,2008,2119,1463,1520,2076,2126,49.279412,328.529411
pass_cut_i_bjet_frac,0.801900,0.813100,0.855500,0.855100,0.887700,0.884400,0.855082,0.855082
pass_cut_ii_met_frac,0.756600,0.768100,0.813400,0.810000,0.847800,0.844300,0.811555,0.811555
pass_cut_iii_same_sign_dilepton_frac,0.297100,0.307500,0.294600,0.297300,0.296000,0.300400,0.295906,0.295906
pass_cut_iv_mll_frac,0.200800,0.211900,0.146300,0.152000,0.207600,0.212600,0.149268,0.149268
