process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,1503.989502,10026.596682
pass_cut_i_bjet,810,797,864,879,893,876,1307.779459,8718.529728
pass_cut_ii_met,782,757,834,844,865,855,1259.081110,8393.874068
pass_cut_iii_same_sign_dilepton,290,310,287,291,278,291,434.829923,2898.866155
pass_cut_iv_mll,211,222,187,175,210,244,273.946014,1826.306761
pass_cut_i_bjet_frac,0.810000,0.797000,0.864000,0.879000,0.893000,0.876000,0.869540,0.869540
pass_cut_ii_met_frac,0.782000,0.757000,0.834000,0.844000,0.865000,0.855000,0.837161,0.837161
pass_cut_iii_same_sign_dilepton_frac,0.290000,0.310000,0.287000,0.291000,0.278000,0.291000,0.289118,0.289118
pass_cut_iv_mll_frac,0.211000,0.222000,0.187000,0.175000,0.210000,0.244000,0.182146,0.182146
