process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,303.903318,2026.022119
pass_cut_i_bjet,818,804,862,873,894,907,263.243328,1754.955518
pass_cut_ii_met,770,752,839,845,876,889,255.436776,1702.911838
pass_cut_iii_same_sign_dilepton,261,276,281,283,255,251,85.611076,570.740504
pass_cut_iv_mll,201,216,191,192,219,208,58.264097,388.427316
pass_cut_i_bjet_frac,0.818000,0.804000,0.862000,0.873000,0.894000,0.907000,0.866207,0.866207
pass_cut_ii_met_frac,0.770000,0.752000,0.839000,0.845000,0.876000,0.889000,0.840520,0.840520
pass_cut_iii_same_sign_dilepton_frac,0.261000,0.276000,0.281000,0.283000,0.255000,0.251000,0.281705,0.281705
pass_cut_iv_mll_frac,0.201000,0.216000,0.191000,0.192000,0.219000,0.208000,0.191719,0.191719
