process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,353.796565,2358.643765
pass_cut_i_bjet,813,837,867,862,893,897,304.560705,2030.404700
pass_cut_ii_met,772,798,847,841,885,890,296.658413,1977.722750
pass_cut_iii_same_sign_dilepton,258,287,251,234,140,159,87.019596,580.130643
pass_cut_iv_mll,209,235,189,180,126,143,66.644463,444.296423
pass_cut_i_bjet_frac,0.813000,0.837000,0.867000,0.862000,0.893000,0.897000,0.860836,0.860836
pass_cut_ii_met_frac,0.772000,0.798000,0.847000,0.841000,0.885000,0.890000,0.838500,0.838500
pass_cut_iii_same_sign_dilepton_frac,0.258000,0.287000,0.251000,0.234000,0.140000,0.159000,0.245959,0.245959
pass_cut_iv_mll_frac,0.209000,0.235000,0.189000,0.180000,0.126000,0.143000,0.188369,0.188369
