cut,efficiency,cross_section_pb,yield_450_fb,yield_3000_fb
I,0.858503,0.000565,254.369451,1695.796337
II,0.833924,0.000549,247.086754,1647.245026
III,0.277841,0.000183,82.322716,548.818109
IV,0.176202,0.000116,52.207499,348.049990
