process,mass,tanphi,cross section pb,cross section error pb,N events (generated),description
1,7.800000e+02,9.080000e-02,8.319760e-06,6.093447e-08,1000,"p p > t t, (t > b w+, w+ > l+ vl), (t > b w+, w+ > l+ vl)"
2,7.800000e+02,9.080000e-02,7.387892e-06,5.811422e-08,1000,"p p > t~ t~, (t~ > b~ w-, w- > l- vl~), (t~ > b~ w-, w- > l- vl~)"
3,7.800000e+02,9.080000e-02,3.066916e-04,2.601460e-06,1000,"p p > h3 t, (h3 > t c~, (t > b w+, w+ > l+ vl)), (t > b w+, w+ > l+ vl)"
4,7.800000e+02,9.080000e-02,2.621246e-04,2.208770e-06,1000,"p p > h3 t~, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (t~ > b~w-, w- > l- vl~)"
5,7.800000e+02,9.080000e-02,8.639398e-09,1.306759e-10,1000,"p p > h3 h3, (h3 > t c~, (t > b w+, w+ > l+ vl)), (h3 > t c~,(t > b w+, w+ > l+ vl))"
6,7.800000e+02,9.080000e-02,8.035632e-09,6.659662e-11,1000,"p p > h3 h3, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (h3 > t~c, (t~ > b~ w-, w- > l- vl~))"
