process,mass,tanphi,cross section pb,cross section error pb,N events (generated),description
1,3.490000e+02,2.000000e-02,2.544980e-02,8.572781e-05,10000,"p p > t t, (t > b w+, w+ > l+ vl), (t > b w+, w+ > l+ vl)"
2,3.490000e+02,2.000000e-02,2.292954e-02,7.231732e-05,10000,"p p > t~ t~, (t~ > b~ w-, w- > l- vl~), (t~ > b~ w-, w- > l- vl~)"
3,3.490000e+02,2.000000e-02,5.403337e-05,1.761807e-07,10000,"p p > h3 t, (h3 > t c~, (t > b w+, w+ > l+ vl)), (t > b w+, w+ > l+ vl)"
4,3.490000e+02,2.000000e-02,4.549089e-05,1.429623e-07,10000,"p p > h3 t~, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (t~ > b~w-, w- > l- vl~)"
5,3.490000e+02,2.000000e-02,2.882507e-10,8.882479e-13,10000,"p p > h3 h3, (h3 > t c~, (t > b w+, w+ > l+ vl)), (h3 > t c~,(t > b w+, w+ > l+ vl))"
6,3.490000e+02,2.000000e-02,2.715059e-10,8.172945e-13,10000,"p p > h3 h3, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (h3 > t~c, (t~ > b~ w-, w- > l- vl~))"
