process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,1184.230875,7894.872500
pass_cut_i_bjet,822,820,871,874,882,901,1028.283756,6855.225038
pass_cut_ii_met,770,780,854,841,865,886,997.350532,6649.003549
pass_cut_iii_same_sign_dilepton,268,305,284,256,197,237,322.370807,2149.138716
pass_cut_iv_mll,222,246,209,182,170,207,236.210647,1574.737649
pass_cut_i_bjet_frac,0.822000,0.820000,0.871000,0.874000,0.882000,0.901000,0.868314,0.868314
pass_cut_ii_met_frac,0.770000,0.780000,0.854000,0.841000,0.865000,0.886000,0.842193,0.842193
pass_cut_iii_same_sign_dilepton_frac,0.268000,0.305000,0.284000,0.256000,0.197000,0.237000,0.272220,0.272220
pass_cut_iv_mll_frac,0.222000,0.246000,0.209000,0.182000,0.170000,0.207000,0.199463,0.199463
