process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,333.944468,2226.296451
pass_cut_i_bjet,815,832,858,867,878,883,287.810414,1918.736095
pass_cut_ii_met,774,791,820,841,849,857,276.970657,1846.471046
pass_cut_iii_same_sign_dilepton,286,293,276,291,235,250,94.533949,630.226324
pass_cut_iv_mll,225,222,159,173,197,199,55.467201,369.781341
pass_cut_i_bjet_frac,0.815000,0.832000,0.858000,0.867000,0.878000,0.883000,0.861851,0.861851
pass_cut_ii_met_frac,0.774000,0.791000,0.820000,0.841000,0.849000,0.857000,0.829391,0.829391
pass_cut_iii_same_sign_dilepton_frac,0.286000,0.293000,0.276000,0.291000,0.235000,0.250000,0.283083,0.283083
pass_cut_iv_mll_frac,0.225000,0.222000,0.159000,0.173000,0.197000,0.199000,0.166097,0.166097
