process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,310.102521,2067.350137
pass_cut_i_bjet,797,836,878,857,887,889,269.112667,1794.084448
pass_cut_ii_met,749,783,837,816,853,861,256.383682,1709.224549
pass_cut_iii_same_sign_dilepton,288,298,275,302,307,310,89.238034,594.920226
pass_cut_iv_mll,214,209,161,163,226,238,50.298305,335.322034
pass_cut_i_bjet_frac,0.797000,0.836000,0.878000,0.857000,0.887000,0.889000,0.867818,0.867818
pass_cut_ii_met_frac,0.749000,0.783000,0.837000,0.816000,0.853000,0.861000,0.826771,0.826771
pass_cut_iii_same_sign_dilepton_frac,0.288000,0.298000,0.275000,0.302000,0.307000,0.310000,0.287769,0.287769
pass_cut_iv_mll_frac,0.214000,0.209000,0.161000,0.163000,0.226000,0.238000,0.162199,0.162199
