process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,381.937365,2546.249103
pass_cut_i_bjet,813,812,846,835,886,872,321.109679,2140.731192
pass_cut_ii_met,766,764,809,792,857,831,305.886778,2039.245186
pass_cut_iii_same_sign_dilepton,300,303,302,284,297,284,112.090587,747.270578
pass_cut_iv_mll,222,227,145,154,192,211,57.057742,380.384948
pass_cut_i_bjet_frac,0.813000,0.812000,0.846000,0.835000,0.886000,0.872000,0.840739,0.840739
pass_cut_ii_met_frac,0.766000,0.764000,0.809000,0.792000,0.857000,0.831000,0.800882,0.800882
pass_cut_iii_same_sign_dilepton_frac,0.300000,0.303000,0.302000,0.284000,0.297000,0.284000,0.293479,0.293479
pass_cut_iv_mll_frac,0.222000,0.227000,0.145000,0.154000,0.192000,0.211000,0.149390,0.149390
