cut,efficiency,cross_section_pb,yield_450_fb,yield_3000_fb
I,0.846115,0.000478,215.207203,1434.714687
II,0.803218,0.000454,204.296631,1361.977543
III,0.286513,0.000162,72.873752,485.825011
IV,0.138195,0.000078,35.149542,234.330282
