process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,382.893394,2552.622624
pass_cut_i_bjet,817,828,868,855,879,908,329.923831,2199.492206
pass_cut_ii_met,770,785,829,819,854,877,315.504627,2103.364183
pass_cut_iii_same_sign_dilepton,304,281,282,277,276,291,107.122661,714.151073
pass_cut_iv_mll,222,202,173,155,199,217,63.167527,421.116849
pass_cut_i_bjet_frac,0.817000,0.828000,0.868000,0.855000,0.879000,0.908000,0.861660,0.861660
pass_cut_ii_met_frac,0.770000,0.785000,0.829000,0.819000,0.854000,0.877000,0.824001,0.824001
pass_cut_iii_same_sign_dilepton_frac,0.304000,0.281000,0.282000,0.277000,0.276000,0.291000,0.279772,0.279772
pass_cut_iv_mll_frac,0.222000,0.202000,0.173000,0.155000,0.199000,0.217000,0.164974,0.164974
