cut,efficiency,cross_section_pb,yield_450_fb,yield_3000_fb
I,0.861081,0.000719,323.576232,2157.174881
II,0.828548,0.000692,311.350932,2075.672880
III,0.276903,0.000231,104.054371,693.695805
IV,0.155528,0.000130,58.444316,389.628773
