process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,452.811409,3018.742724
pass_cut_i_bjet,813,816,837,849,869,891,381.585818,2543.905455
pass_cut_ii_met,764,763,794,806,813,848,362.112129,2414.080861
pass_cut_iii_same_sign_dilepton,305,303,277,278,288,281,125.654126,837.694171
pass_cut_iv_mll,179,182,122,131,191,183,57.206516,381.376774
pass_cut_i_bjet_frac,0.813000,0.816000,0.837000,0.849000,0.869000,0.891000,0.842704,0.842704
pass_cut_ii_met_frac,0.764000,0.763000,0.794000,0.806000,0.813000,0.848000,0.799697,0.799697
pass_cut_iii_same_sign_dilepton_frac,0.305000,0.303000,0.277000,0.278000,0.288000,0.281000,0.277498,0.277498
pass_cut_iv_mll_frac,0.179000,0.182000,0.122000,0.131000,0.191000,0.183000,0.126336,0.126336
