process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,491.412415,3276.082764
pass_cut_i_bjet,810,811,811,815,836,847,399.458511,2663.056742
pass_cut_ii_met,762,755,767,767,792,799,376.881554,2512.543695
pass_cut_iii_same_sign_dilepton,284,309,270,275,288,261,133.936652,892.911014
pass_cut_iv_mll,171,191,128,127,172,172,62.870439,419.136258
pass_cut_i_bjet_frac,0.810000,0.811000,0.811000,0.815000,0.836000,0.847000,0.812878,0.812878
pass_cut_ii_met_frac,0.762000,0.755000,0.767000,0.767000,0.792000,0.799000,0.766935,0.766935
pass_cut_iii_same_sign_dilepton_frac,0.284000,0.309000,0.270000,0.275000,0.288000,0.261000,0.272554,0.272554
pass_cut_iv_mll_frac,0.171000,0.191000,0.128000,0.127000,0.172000,0.172000,0.127938,0.127938
