cut,efficiency,cross_section_pb,yield_450_fb,yield_3000_fb
I,0.856482,0.000637,286.657198,1911.047989
II,0.832821,0.000619,278.738155,1858.254370
III,0.284762,0.000212,95.307479,635.383195
IV,0.205251,0.000153,68.695719,457.971458
