process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,334.691593,2231.277284
pass_cut_i_bjet,827,847,843,873,888,889,286.657198,1911.047989
pass_cut_ii_met,776,800,823,846,866,863,278.738155,1858.254370
pass_cut_iii_same_sign_dilepton,302,297,267,305,242,220,95.307479,635.383195
pass_cut_iv_mll,239,229,196,215,210,189,68.695719,457.971458
pass_cut_i_bjet_frac,0.827000,0.847000,0.843000,0.873000,0.888000,0.889000,0.856482,0.856482
pass_cut_ii_met_frac,0.776000,0.800000,0.823000,0.846000,0.866000,0.863000,0.832821,0.832821
pass_cut_iii_same_sign_dilepton_frac,0.302000,0.297000,0.267000,0.305000,0.242000,0.220000,0.284762,0.284762
pass_cut_iv_mll_frac,0.239000,0.229000,0.196000,0.215000,0.210000,0.189000,0.205251,0.205251
