process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,742.302597,4948.683980
pass_cut_i_bjet,836,791,875,841,878,908,637.366076,4249.107172
pass_cut_ii_met,790,747,838,804,844,883,609.840437,4065.602913
pass_cut_iii_same_sign_dilepton,276,309,275,255,303,304,197.380518,1315.870117
pass_cut_iv_mll,218,219,164,152,243,237,118.022580,786.817201
pass_cut_i_bjet_frac,0.836000,0.791000,0.875000,0.841000,0.878000,0.908000,0.858634,0.858634
pass_cut_ii_met_frac,0.790000,0.747000,0.838000,0.804000,0.844000,0.883000,0.821552,0.821552
pass_cut_iii_same_sign_dilepton_frac,0.276000,0.309000,0.275000,0.255000,0.303000,0.304000,0.265903,0.265903
pass_cut_iv_mll_frac,0.218000,0.219000,0.164000,0.152000,0.243000,0.237000,0.158995,0.158995
