process,mass,tanphi,cross section pb,cross section error pb,N events (generated),description
1,3.400000e+02,9.000000e+00,2.970403e-05,9.135022e-08,10000,"p p > t t, (t > b w+, w+ > l+ vl), (t > b w+, w+ > l+ vl)"
2,3.400000e+02,9.000000e+00,2.672103e-05,1.017097e-07,10000,"p p > t~ t~, (t~ > b~ w-, w- > l- vl~), (t~ > b~ w-, w- > l- vl~)"
3,3.400000e+02,9.000000e+00,2.021815e-04,8.569712e-07,10000,"p p > h3 t, (h3 > t c~, (t > b w+, w+ > l+ vl)), (t > b w+, w+ > l+ vl)"
4,3.400000e+02,9.000000e+00,1.827583e-04,5.774838e-07,10000,"p p > h3 t~, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (t~ > b~w-, w- > l- vl~)"
5,3.400000e+02,9.000000e+00,1.159711e-09,3.731279e-12,10000,"p p > h3 h3, (h3 > t c~, (t > b w+, w+ > l+ vl)), (h3 > t c~,(t > b w+, w+ > l+ vl))"
6,3.400000e+02,9.000000e+00,1.086900e-09,4.230421e-12,10000,"p p > h3 h3, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (h3 > t~c, (t~ > b~ w-, w- > l- vl~))"
