process,mass,tanphi,cross section pb,cross section error pb,N events (generated),description
1,3.460000e+02,2.000000e-02,2.566210e-02,9.094600e-05,10000,"p p > t t, (t > b w+, w+ > l+ vl), (t > b w+, w+ > l+ vl)"
2,3.460000e+02,2.000000e-02,2.336037e-02,8.216688e-05,10000,"p p > t~ t~, (t~ > b~ w-, w- > l- vl~), (t~ > b~ w-, w- > l- vl~)"
3,3.460000e+02,2.000000e-02,1.211429e-04,3.762755e-07,10000,"p p > h3 t, (h3 > t c~, (t > b w+, w+ > l+ vl)), (t > b w+, w+ > l+ vl)"
4,3.460000e+02,2.000000e-02,1.032146e-04,3.218303e-07,10000,"p p > h3 t~, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (t~ > b~w-, w- > l- vl~)"
5,3.460000e+02,2.000000e-02,1.325148e-09,3.895776e-12,10000,"p p > h3 h3, (h3 > t c~, (t > b w+, w+ > l+ vl)), (h3 > t c~,(t > b w+, w+ > l+ vl))"
6,3.460000e+02,2.000000e-02,1.226624e-09,3.541722e-12,10000,"p p > h3 h3, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (h3 > t~c, (t~ > b~ w-, w- > l- vl~))"
