process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,567.050686,3780.337907
pass_cut_i_bjet,795,817,820,834,831,838,468.648809,3124.325392
pass_cut_ii_met,740,771,767,792,792,798,441.547580,2943.650536
pass_cut_iii_same_sign_dilepton,274,334,282,278,266,283,158.945124,1059.634161
pass_cut_iv_mll,170,213,128,128,159,186,72.906179,486.041195
pass_cut_i_bjet_frac,0.795000,0.817000,0.820000,0.834000,0.831000,0.838000,0.826467,0.826467
pass_cut_ii_met_frac,0.740000,0.771000,0.767000,0.792000,0.792000,0.798000,0.778674,0.778674
pass_cut_iii_same_sign_dilepton_frac,0.274000,0.334000,0.282000,0.278000,0.266000,0.283000,0.280301,0.280301
pass_cut_iv_mll_frac,0.170000,0.213000,0.128000,0.128000,0.159000,0.186000,0.128571,0.128571
