process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,403.081148,2687.207655
pass_cut_i_bjet,811,840,863,866,897,899,348.105334,2320.702228
pass_cut_ii_met,769,790,833,836,873,879,335.889304,2239.262026
pass_cut_iii_same_sign_dilepton,283,298,286,284,223,253,114.948989,766.326597
pass_cut_iv_mll,233,233,206,189,190,217,80.154467,534.363114
pass_cut_i_bjet_frac,0.811000,0.840000,0.863000,0.866000,0.897000,0.899000,0.863611,0.863611
pass_cut_ii_met_frac,0.769000,0.790000,0.833000,0.836000,0.873000,0.879000,0.833304,0.833304
pass_cut_iii_same_sign_dilepton_frac,0.283000,0.298000,0.286000,0.284000,0.223000,0.253000,0.285176,0.285176
pass_cut_iv_mll_frac,0.233000,0.233000,0.206000,0.189000,0.190000,0.217000,0.198854,0.198854
