process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,799.121759,5327.478392
pass_cut_i_bjet,814,818,860,857,874,901,686.057859,4573.719062
pass_cut_ii_met,767,769,805,825,834,863,650.804300,4338.695335
pass_cut_iii_same_sign_dilepton,287,329,289,279,296,314,227.190560,1514.603733
pass_cut_iv_mll,196,219,138,134,208,209,108.853037,725.686913
pass_cut_i_bjet_frac,0.814000,0.818000,0.860000,0.857000,0.874000,0.901000,0.858515,0.858515
pass_cut_ii_met_frac,0.767000,0.769000,0.805000,0.825000,0.834000,0.863000,0.814399,0.814399
pass_cut_iii_same_sign_dilepton_frac,0.287000,0.329000,0.289000,0.279000,0.296000,0.314000,0.284300,0.284300
pass_cut_iv_mll_frac,0.196000,0.219000,0.138000,0.134000,0.208000,0.209000,0.136216,0.136216
