process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,536.901551,3579.343675
pass_cut_i_bjet,805,816,821,860,848,875,450.801352,3005.342344
pass_cut_ii_met,751,776,786,816,809,819,429.695266,2864.635104
pass_cut_iii_same_sign_dilepton,315,311,268,312,279,260,155.199011,1034.660072
pass_cut_iv_mll,195,180,133,133,179,165,71.428990,476.193267
pass_cut_i_bjet_frac,0.805000,0.816000,0.821000,0.860000,0.848000,0.875000,0.839635,0.839635
pass_cut_ii_met_frac,0.751000,0.776000,0.786000,0.816000,0.809000,0.819000,0.800324,0.800324
pass_cut_iii_same_sign_dilepton_frac,0.315000,0.311000,0.268000,0.312000,0.279000,0.260000,0.289064,0.289064
pass_cut_iv_mll_frac,0.195000,0.180000,0.133000,0.133000,0.179000,0.165000,0.133039,0.133039
