process,mass,tanphi,cross section pb,cross section error pb,N events (generated),description
1,3.100000e+02,1.000000e+00,8.262388e-08,2.433057e-10,10000,"p p > t t, (t > b w+, w+ > l+ vl), (t > b w+, w+ > l+ vl)"
2,3.100000e+02,1.000000e+00,7.491949e-08,3.570190e-10,10000,"p p > t~ t~, (t~ > b~ w-, w- > l- vl~), (t~ > b~ w-, w- > l- vl~)"
3,3.100000e+02,1.000000e+00,1.162601e-04,3.567777e-07,10000,"p p > h3 t, (h3 > t c~, (t > b w+, w+ > l+ vl)), (t > b w+, w+ > l+ vl)"
4,3.100000e+02,1.000000e+00,1.044680e-04,3.544819e-07,10000,"p p > h3 t~, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (t~ > b~w-, w- > l- vl~)"
5,3.100000e+02,1.000000e+00,3.367429e-10,1.092318e-12,10000,"p p > h3 h3, (h3 > t c~, (t > b w+, w+ > l+ vl)), (h3 > t c~,(t > b w+, w+ > l+ vl))"
6,3.100000e+02,1.000000e+00,3.141562e-10,1.019068e-12,10000,"p p > h3 h3, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (h3 > t~c, (t~ > b~ w-, w- > l- vl~))"
