process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,492.111481,3280.743204
pass_cut_i_bjet,794,826,840,865,893,894,419.122267,2794.148450
pass_cut_ii_met,754,767,798,809,843,852,395.211306,2634.742038
pass_cut_iii_same_sign_dilepton,280,299,275,275,319,289,135.344163,902.294417
pass_cut_iv_mll,183,196,137,119,225,202,63.309534,422.063561
pass_cut_i_bjet_frac,0.794000,0.826000,0.840000,0.865000,0.893000,0.894000,0.851682,0.851682
pass_cut_ii_met_frac,0.754000,0.767000,0.798000,0.809000,0.843000,0.852000,0.803093,0.803093
pass_cut_iii_same_sign_dilepton_frac,0.280000,0.299000,0.275000,0.275000,0.319000,0.289000,0.275027,0.275027
pass_cut_iv_mll_frac,0.183000,0.196000,0.137000,0.119000,0.225000,0.202000,0.128649,0.128649
