process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,325.016119,2166.774125
pass_cut_i_bjet,831,820,869,868,886,887,281.066654,1873.777695
pass_cut_ii_met,797,788,851,845,877,880,274.123428,1827.489519
pass_cut_iii_same_sign_dilepton,284,288,225,243,157,189,77.253528,515.023521
pass_cut_iv_mll,237,234,175,185,143,170,59.940064,399.600425
pass_cut_i_bjet_frac,0.831000,0.820000,0.869000,0.868000,0.886000,0.887000,0.864778,0.864778
pass_cut_ii_met_frac,0.797000,0.788000,0.851000,0.845000,0.877000,0.880000,0.843415,0.843415
pass_cut_iii_same_sign_dilepton_frac,0.284000,0.288000,0.225000,0.243000,0.157000,0.189000,0.237691,0.237691
pass_cut_iv_mll_frac,0.237000,0.234000,0.175000,0.185000,0.143000,0.170000,0.184422,0.184422
