process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,333.763176,2225.087842
pass_cut_i_bjet,832,789,814,828,819,829,273.904663,1826.031084
pass_cut_ii_met,797,739,775,791,781,797,261.200858,1741.339053
pass_cut_iii_same_sign_dilepton,322,327,282,272,247,269,92.598646,617.324308
pass_cut_iv_mll,205,209,123,109,155,169,38.960235,259.734903
pass_cut_i_bjet_frac,0.832000,0.789000,0.814000,0.828000,0.819000,0.829000,0.820656,0.820656
pass_cut_ii_met_frac,0.797000,0.739000,0.775000,0.791000,0.781000,0.797000,0.782593,0.782593
pass_cut_iii_same_sign_dilepton_frac,0.322000,0.327000,0.282000,0.272000,0.247000,0.269000,0.277438,0.277438
pass_cut_iv_mll_frac,0.205000,0.209000,0.123000,0.109000,0.155000,0.169000,0.116730,0.116730
