process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,302.456420,2016.376134
pass_cut_i_bjet,808,809,882,873,905,890,265.092192,1767.281278
pass_cut_ii_met,776,767,854,832,881,877,254.781779,1698.545191
pass_cut_iii_same_sign_dilepton,264,301,273,269,249,244,82.068970,547.126470
pass_cut_iv_mll,206,235,192,188,217,209,57.684272,384.561816
pass_cut_i_bjet_frac,0.808000,0.809000,0.882000,0.873000,0.905000,0.890000,0.876464,0.876464
pass_cut_ii_met_frac,0.776000,0.767000,0.854000,0.832000,0.881000,0.877000,0.842375,0.842375
pass_cut_iii_same_sign_dilepton_frac,0.264000,0.301000,0.273000,0.269000,0.249000,0.244000,0.271341,0.271341
pass_cut_iv_mll_frac,0.206000,0.235000,0.192000,0.188000,0.217000,0.209000,0.190719,0.190719
