cut,efficiency,cross_section_pb,yield_450_fb,yield_3000_fb
I,0.876464,0.000589,265.092192,1767.281278
II,0.842375,0.000566,254.781779,1698.545191
III,0.271341,0.000182,82.068970,547.126470
IV,0.190719,0.000128,57.684272,384.561816
