process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,506.421484,3376.143225
pass_cut_i_bjet,816,818,854,822,855,865,424.795774,2831.971829
pass_cut_ii_met,757,773,811,773,820,824,401.577348,2677.182322
pass_cut_iii_same_sign_dilepton,288,316,261,261,302,300,132.189938,881.266251
pass_cut_iv_mll,188,188,129,93,199,199,56.713658,378.091056
pass_cut_i_bjet_frac,0.816000,0.818000,0.854000,0.822000,0.855000,0.865000,0.838819,0.838819
pass_cut_ii_met_frac,0.757000,0.773000,0.811000,0.773000,0.820000,0.824000,0.792971,0.792971
pass_cut_iii_same_sign_dilepton_frac,0.288000,0.316000,0.261000,0.261000,0.302000,0.300000,0.261028,0.261028
pass_cut_iv_mll_frac,0.188000,0.188000,0.129000,0.093000,0.199000,0.199000,0.111989,0.111989
