process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,557.601986,3717.346576
pass_cut_i_bjet,818,834,885,880,899,912,490.157992,3267.719946
pass_cut_ii_met,777,792,856,865,884,897,476.881252,3179.208348
pass_cut_iii_same_sign_dilepton,276,304,251,268,210,196,145.375229,969.168196
pass_cut_iv_mll,224,257,203,187,176,168,110.680709,737.871392
pass_cut_i_bjet_frac,0.818000,0.834000,0.885000,0.880000,0.899000,0.912000,0.879046,0.879046
pass_cut_ii_met_frac,0.777000,0.792000,0.856000,0.865000,0.884000,0.897000,0.855236,0.855236
pass_cut_iii_same_sign_dilepton_frac,0.276000,0.304000,0.251000,0.268000,0.210000,0.196000,0.260715,0.260715
pass_cut_iv_mll_frac,0.224000,0.257000,0.203000,0.187000,0.176000,0.168000,0.198494,0.198494
