process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,4752.661330,31684.408865
pass_cut_i_bjet,804,817,865,872,899,871,4121.517098,27476.780654
pass_cut_ii_met,754,763,824,829,856,828,3921.229901,26141.532673
pass_cut_iii_same_sign_dilepton,292,310,295,283,297,296,1375.994353,9173.295689
pass_cut_iv_mll,196,227,144,139,205,204,679.488401,4529.922676
pass_cut_i_bjet_frac,0.804000,0.817000,0.865000,0.872000,0.899000,0.871000,0.867202,0.867202
pass_cut_ii_met_frac,0.754000,0.763000,0.824000,0.829000,0.856000,0.828000,0.825060,0.825060
pass_cut_iii_same_sign_dilepton_frac,0.292000,0.310000,0.295000,0.283000,0.297000,0.296000,0.289521,0.289521
pass_cut_iv_mll_frac,0.196000,0.227000,0.144000,0.139000,0.205000,0.204000,0.142970,0.142970
