process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,760.626878,5070.845852
pass_cut_i_bjet,804,805,835,867,889,887,646.292612,4308.617411
pass_cut_ii_met,756,768,800,830,867,849,618.911819,4126.078793
pass_cut_iii_same_sign_dilepton,291,289,279,297,264,296,218.674463,1457.829756
pass_cut_iv_mll,211,219,157,162,209,222,121.558666,810.391107
pass_cut_i_bjet_frac,0.804000,0.805000,0.835000,0.867000,0.889000,0.887000,0.849684,0.849684
pass_cut_ii_met_frac,0.756000,0.768000,0.800000,0.830000,0.867000,0.849000,0.813686,0.813686
pass_cut_iii_same_sign_dilepton_frac,0.291000,0.289000,0.279000,0.297000,0.264000,0.296000,0.287492,0.287492
pass_cut_iv_mll_frac,0.211000,0.219000,0.157000,0.162000,0.209000,0.222000,0.159814,0.159814
