process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,318.600953,2124.006352
pass_cut_i_bjet,813,833,893,870,890,904,280.641804,1870.945363
pass_cut_ii_met,764,793,856,835,874,880,269.078230,1793.854867
pass_cut_iii_same_sign_dilepton,264,305,292,257,217,208,87.940242,586.268277
pass_cut_iv_mll,212,246,209,176,187,181,62.007276,413.381837
pass_cut_i_bjet_frac,0.813000,0.833000,0.893000,0.870000,0.890000,0.904000,0.880857,0.880857
pass_cut_ii_met_frac,0.764000,0.793000,0.856000,0.835000,0.874000,0.880000,0.844562,0.844562
pass_cut_iii_same_sign_dilepton_frac,0.264000,0.305000,0.292000,0.257000,0.217000,0.208000,0.276020,0.276020
pass_cut_iv_mll_frac,0.212000,0.246000,0.209000,0.176000,0.187000,0.181000,0.194624,0.194624
