process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,509.509189,3396.727925
pass_cut_i_bjet,815,795,841,831,874,875,426.045531,2840.303537
pass_cut_ii_met,768,742,802,785,837,834,404.464478,2696.429853
pass_cut_iii_same_sign_dilepton,306,293,278,282,278,297,142.627629,950.850859
pass_cut_iv_mll,182,179,130,114,189,177,62.360320,415.735467
pass_cut_i_bjet_frac,0.815000,0.795000,0.841000,0.831000,0.874000,0.875000,0.836188,0.836188
pass_cut_ii_met_frac,0.768000,0.742000,0.802000,0.785000,0.837000,0.834000,0.793832,0.793832
pass_cut_iii_same_sign_dilepton_frac,0.306000,0.293000,0.278000,0.282000,0.278000,0.297000,0.279931,0.279931
pass_cut_iv_mll_frac,0.182000,0.179000,0.130000,0.114000,0.189000,0.177000,0.122393,0.122393
