cut,efficiency,cross_section_pb,yield_450_fb,yield_3000_fb
I,0.836188,0.000947,426.045531,2840.303537
II,0.793832,0.000899,404.464478,2696.429853
III,0.279931,0.000317,142.627629,950.850859
IV,0.122393,0.000139,62.360320,415.735467
