process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,597.228494,3981.523292
pass_cut_i_bjet,815,795,858,850,873,876,510.089928,3400.599518
pass_cut_ii_met,759,756,825,805,840,852,486.980633,3246.537550
pass_cut_iii_same_sign_dilepton,287,322,290,274,308,315,168.713401,1124.756009
pass_cut_iv_mll,204,214,144,150,226,235,87.789965,585.266430
pass_cut_i_bjet_frac,0.815000,0.795000,0.858000,0.850000,0.873000,0.876000,0.854095,0.854095
pass_cut_ii_met_frac,0.759000,0.756000,0.825000,0.805000,0.840000,0.852000,0.815401,0.815401
pass_cut_iii_same_sign_dilepton_frac,0.287000,0.322000,0.290000,0.274000,0.308000,0.315000,0.282494,0.282494
pass_cut_iv_mll_frac,0.204000,0.214000,0.144000,0.150000,0.226000,0.235000,0.146996,0.146996
