process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,1441.861269,9612.408461
pass_cut_i_bjet,833,828,863,863,882,892,1232.035050,8213.567001
pass_cut_ii_met,789,787,842,842,866,882,1193.545369,7956.969127
pass_cut_iii_same_sign_dilepton,251,278,242,239,174,160,355.680509,2371.203392
pass_cut_iv_mll,203,227,174,169,157,145,263.742241,1758.281607
pass_cut_i_bjet_frac,0.833000,0.828000,0.863000,0.863000,0.882000,0.892000,0.854475,0.854475
pass_cut_ii_met_frac,0.789000,0.787000,0.842000,0.842000,0.866000,0.882000,0.827781,0.827781
pass_cut_iii_same_sign_dilepton_frac,0.251000,0.278000,0.242000,0.239000,0.174000,0.160000,0.246682,0.246682
pass_cut_iv_mll_frac,0.203000,0.227000,0.174000,0.169000,0.157000,0.145000,0.182918,0.182918
