process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,281.343890,1875.625935
pass_cut_i_bjet,795,840,858,874,896,892,243.431088,1622.873919
pass_cut_ii_met,750,799,822,835,863,863,232.895412,1552.636083
pass_cut_iii_same_sign_dilepton,269,313,283,306,288,281,82.662469,551.083128
pass_cut_iv_mll,195,237,165,178,216,216,48.218937,321.459581
pass_cut_i_bjet_frac,0.795000,0.840000,0.858000,0.874000,0.896000,0.892000,0.865244,0.865244
pass_cut_ii_met_frac,0.750000,0.799000,0.822000,0.835000,0.863000,0.863000,0.827796,0.827796
pass_cut_iii_same_sign_dilepton_frac,0.269000,0.313000,0.283000,0.306000,0.288000,0.281000,0.293813,0.293813
pass_cut_iv_mll_frac,0.195000,0.237000,0.165000,0.178000,0.216000,0.216000,0.171388,0.171388
