cut,efficiency,cross_section_pb,yield_450_fb,yield_3000_fb
I,0.865244,0.000541,243.431088,1622.873919
II,0.827796,0.000518,232.895412,1552.636083
III,0.293813,0.000184,82.662469,551.083128
IV,0.171388,0.000107,48.218937,321.459581
