process,mass,tanphi,cross section pb,cross section error pb,N events (generated),description
1,2.000000e+02,1.000000e+00,1.751152e-07,5.616011e-10,10000,"p p > t t, (t > b w+, w+ > l+ vl), (t > b w+, w+ > l+ vl)"
2,2.000000e+02,1.000000e+00,1.596906e-07,5.756548e-10,10000,"p p > t~ t~, (t~ > b~ w-, w- > l- vl~), (t~ > b~ w-, w- > l- vl~)"
3,2.000000e+02,1.000000e+00,4.352154e-04,1.317302e-06,10000,"p p > h3 t, (h3 > t c~, (t > b w+, w+ > l+ vl)), (t > b w+, w+ > l+ vl)"
4,2.000000e+02,1.000000e+00,3.975965e-04,1.209800e-06,10000,"p p > h3 t~, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (t~ > b~w-, w- > l- vl~)"
5,2.000000e+02,1.000000e+00,3.022622e-09,9.814936e-12,10000,"p p > h3 h3, (h3 > t c~, (t > b w+, w+ > l+ vl)), (h3 > t c~,(t > b w+, w+ > l+ vl))"
6,2.000000e+02,1.000000e+00,2.819876e-09,9.156483e-12,10000,"p p > h3 h3, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (h3 > t~c, (t~ > b~ w-, w- > l- vl~))"
