proc,total_events,pass_cut_i_bjet,pass_cut_ii_met,pass_cut_iii_same_sign_dilepton,pass_cut_iv_mll
1,10000,8011,7555,2950,2031
2,10000,8148,7673,3108,2060
3,10000,8521,8069,2884,1498
4,10000,8548,8153,2971,1484
5,10000,8848,8438,2923,2108
6,10000,8866,8463,2962,2119
