process,mass,tanphi,cross section pb,cross section error pb,N events (generated),description
1,3.430000e+02,8.000000e+00,1.839278e-05,6.052487e-08,10000,"p p > t t, (t > b w+, w+ > l+ vl), (t > b w+, w+ > l+ vl)"
2,3.430000e+02,8.000000e+00,1.657853e-05,6.576415e-08,10000,"p p > t~ t~, (t~ > b~ w-, w- > l- vl~), (t~ > b~ w-, w- > l- vl~)"
3,3.430000e+02,8.000000e+00,5.704318e-05,2.240874e-07,10000,"p p > h3 t, (h3 > t c~, (t > b w+, w+ > l+ vl)), (t > b w+, w+ > l+ vl)"
4,3.430000e+02,8.000000e+00,5.047646e-05,1.810220e-07,10000,"p p > h3 t~, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (t~ > b~w-, w- > l- vl~)"
5,3.430000e+02,8.000000e+00,9.386234e-11,3.096082e-13,10000,"p p > h3 h3, (h3 > t c~, (t > b w+, w+ > l+ vl)), (h3 > t c~,(t > b w+, w+ > l+ vl))"
6,3.430000e+02,8.000000e+00,8.728769e-11,3.470502e-13,10000,"p p > h3 h3, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (h3 > t~c, (t~ > b~ w-, w- > l- vl~))"
