cut,efficiency,cross_section_pb,yield_450_fb,yield_3000_fb
I,0.860910,0.000561,252.233382,1681.555881
II,0.839448,0.000547,245.945278,1639.635189
III,0.240981,0.000157,70.603831,470.692208
IV,0.186400,0.000121,54.612424,364.082828
