process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,292.984488,1953.229921
pass_cut_i_bjet,813,808,860,872,886,877,252.233382,1681.555881
pass_cut_ii_met,776,760,844,848,875,862,245.945278,1639.635189
pass_cut_iii_same_sign_dilepton,270,273,236,241,168,166,70.603831,470.692208
pass_cut_iv_mll,222,227,183,183,151,154,54.612424,364.082828
pass_cut_i_bjet_frac,0.813000,0.808000,0.860000,0.872000,0.886000,0.877000,0.860910,0.860910
pass_cut_ii_met_frac,0.776000,0.760000,0.844000,0.848000,0.875000,0.862000,0.839448,0.839448
pass_cut_iii_same_sign_dilepton_frac,0.270000,0.273000,0.236000,0.241000,0.168000,0.166000,0.240981,0.240981
pass_cut_iv_mll_frac,0.222000,0.227000,0.183000,0.183000,0.151000,0.154000,0.186400,0.186400
