process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,334.628461,2230.856408
pass_cut_i_bjet,829,844,852,870,892,890,287.352450,1915.682997
pass_cut_ii_met,789,797,822,851,873,873,278.617269,1857.448461
pass_cut_iii_same_sign_dilepton,275,297,245,260,168,193,84.942283,566.281890
pass_cut_iv_mll,218,236,171,198,151,170,62.202123,414.680821
pass_cut_i_bjet_frac,0.829000,0.844000,0.852000,0.870000,0.892000,0.890000,0.858721,0.858721
pass_cut_ii_met_frac,0.789000,0.797000,0.822000,0.851000,0.873000,0.873000,0.832617,0.832617
pass_cut_iii_same_sign_dilepton_frac,0.275000,0.297000,0.245000,0.260000,0.168000,0.193000,0.253841,0.253841
pass_cut_iv_mll_frac,0.218000,0.236000,0.171000,0.198000,0.151000,0.170000,0.185884,0.185884
